Order,Family,Genus,Species,MorphoTraitValue,BodyMass_g,MorphoTrait,Original_Unit,DOI
,,,Brotogeris_pyrrhoptera,55.4726092409255,68.0000000000002,BillCentroid,mm,10.1002/evl3.267
,,,Brotogeris_versicolurus,46.4817453885686,73.725,BillCentroid,mm,10.1002/evl3.267
,,,Bubalornis_albirostris,66.9063253939794,68.6359222593074,BillCentroid,mm,10.1002/evl3.267
,,,Bubalornis_niger,57.6985535941523,75,BillCentroid,mm,10.1002/evl3.267
,,,Bubo_leucostictus,82.6595964516731,510.999999999998,BillCentroid,mm,10.1002/evl3.267
,,,Bubulcus_ibis,170.892332346265,313.990200935753,BillCentroid,mm,10.1002/evl3.267
,,,Bucanetes_githagineus,27.3593318160212,18.7999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Buccanodon_duchaillui,59.7883865854758,39.9460299319089,BillCentroid,mm,10.1002/evl3.267
,,,Bucco_capensis,84.1837007199507,49.0000000000002,BillCentroid,mm,10.1002/evl3.267
,,,Bucco_tamatia,87.4512645235154,25.5,BillCentroid,mm,10.1002/evl3.267
,,,Bucephala_albeola,105.909882499919,445.526972955154,BillCentroid,mm,10.1002/evl3.267
,,,Bucephala_clangula,141.216047431283,997.988780796079,BillCentroid,mm,10.1002/evl3.267
,,,Bucephala_islandica,136.831736297427,1101.22146161065,BillCentroid,mm,10.1002/evl3.267
,,,Buceros_bicornis,805.376245405346,3003,BillCentroid,mm,10.1002/evl3.267
,,,Buceros_hydrocorax,565.087529750743,1446.25000000001,BillCentroid,mm,10.1002/evl3.267
,,,Buceros_rhinoceros,743.840726309262,2696.53828763228,BillCentroid,mm,10.1002/evl3.267
,,,Bucorvus_abyssinicus,664.235566272556,4000.00000000001,BillCentroid,mm,10.1002/evl3.267
,,,Bucorvus_cafer,496.686381879757,4163.05512363344,BillCentroid,mm,10.1002/evl3.267
,,,Bulweria_bulwerii,73.1763855468883,99.6703562822333,BillCentroid,mm,10.1002/evl3.267
,,,Buphagus_africanus,53.6216827974754,58.5,BillCentroid,mm,10.1002/evl3.267
,,,Buphagus_erythrorhynchus,56.2371012905416,51.2421684919391,BillCentroid,mm,10.1002/evl3.267
,,,Burhinus_bistriatus,139.057479000798,786.999999999997,BillCentroid,mm,10.1002/evl3.267
,,,Burhinus_capensis,103.839378041639,505,BillCentroid,mm,10.1002/evl3.267
,,,Burhinus_oedicnemus,108.049870188558,475,BillCentroid,mm,10.1002/evl3.267
,,,Burhinus_superciliaris,107.802337733121,460,BillCentroid,mm,10.1002/evl3.267
,,,Busarellus_nigricollis,121.113372539301,613.500000000003,BillCentroid,mm,10.1002/evl3.267
,,,Butastur_indicus,79.7176215964392,400.499999999998,BillCentroid,mm,10.1002/evl3.267
,,,Butastur_rufipennis,77.8137978797515,326.000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_albicaudatus,115.523648303934,913.02917389261,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_albonotatus,110.509553401807,628.000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_archeri,115.632533735961,988.000000000002,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_augur,144.916069803604,988.000000000002,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_auguralis,93.6069465417461,579.999999999997,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_buteo,114.493919092925,819.630699840148,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_galapagoensis,132.62389742711,961.333333300004,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_hemilasius,139.229646695039,1175,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_jamaicensis,109.655672867306,859.276064172232,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_lagopus,93.8676794214829,773.746243513797,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_leucorrhous,73.7653233806664,324.855352426274,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_lineatus,89.7025892641266,472.829790353457,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_magnirostris,85.4982115004221,260.527399174619,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_nitidus,117.198743943489,425.936529173871,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_oreophilus,105.435962818999,647.30363817918,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_platypterus,85.1751977943497,353.053777346791,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_polyosoma,105.420745925827,782.309668992782,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_regalis,113.326482104784,1067.41467066692,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_rufofuscus,131.808323495644,916.94492746293,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_solitarius,95.061737562711,413.999999999998,BillCentroid,mm,10.1002/evl3.267
,,,Buteo_swainsoni,94.8059955303952,774.76051838198,BillCentroid,mm,10.1002/evl3.267
,,,Buteogallus_anthracinus,111.836660136034,727.804428136371,BillCentroid,mm,10.1002/evl3.267
,,,Buteogallus_gundlachii,107.915587200698,793.000000000002,BillCentroid,mm,10.1002/evl3.267
,,,Buteogallus_meridionalis,117.279032665786,816.619846481477,BillCentroid,mm,10.1002/evl3.267
,,,Buteogallus_urubitinga,139.894831102487,1065.00000000001,BillCentroid,mm,10.1002/evl3.267
,,,Butorides_striata,200.003909527943,181.538451668533,BillCentroid,mm,10.1002/evl3.267
,,,Butorides_virescens,185.146130852717,193.271234411549,BillCentroid,mm,10.1002/evl3.267
,,,Bycanistes_albotibialis,444.646060024016,1295.75000000001,BillCentroid,mm,10.1002/evl3.267
,,,Bycanistes_brevis,567.161467778031,1307.99999999999,BillCentroid,mm,10.1002/evl3.267
,,,Bycanistes_bucinator,381.415939462965,738.999999999998,BillCentroid,mm,10.1002/evl3.267
,,,Bycanistes_fistulator,244.70587361952,657.437027861289,BillCentroid,mm,10.1002/evl3.267
,,,Bycanistes_subcylindricus,422.399919241828,1281.25859578928,BillCentroid,mm,10.1002/evl3.267
,,,Cacatua_alba,101.457211482732,457.700000000002,BillCentroid,mm,10.1002/evl3.267
,,,Cacatua_galerita,121.882668935987,626.999242826084,BillCentroid,mm,10.1002/evl3.267
,,,Cacatua_haematuropygia,75.2233697446408,334,BillCentroid,mm,10.1002/evl3.267
,,,Cacatua_leadbeateri,93.2190465836591,424.000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Cacatua_pastinator,90.2055926701823,610.000000000002,BillCentroid,mm,10.1002/evl3.267
,,,Cacatua_roseicapilla,74.8898483400614,285.999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Cacatua_sulphurea,115.121402280179,324,BillCentroid,mm,10.1002/evl3.267
,,,Cacicus_cela,88.6808689048391,106.726366557318,BillCentroid,mm,10.1002/evl3.267
,,,Cacicus_chrysopterus,56.9178450393533,41.2970504452963,BillCentroid,mm,10.1002/evl3.267
,,,Cacicus_haemorrhous,95.294549225547,100.75,BillCentroid,mm,10.1002/evl3.267
,,,Cacicus_leucoramphus,72.5465818407177,106.878903437489,BillCentroid,mm,10.1002/evl3.267
,,,Cacicus_melanicterus,106.513201985928,91.2976165927489,BillCentroid,mm,10.1002/evl3.267
,,,Cacicus_microrhynchus,66.2901306423859,68.2000000000002,BillCentroid,mm,10.1002/evl3.267
,,,Cacicus_solitarius,67.1904672670608,88.385519175937,BillCentroid,mm,10.1002/evl3.267
,,,Cacicus_uropygialis,78.1982993681568,68.4098473945643,BillCentroid,mm,10.1002/evl3.267
,,,Cacomantis_castaneiventris,46.586630890671,33.3166624979154,BillCentroid,mm,10.1002/evl3.267
,,,Cacomantis_flabelliformis,62.9340296029659,48.7753444812227,BillCentroid,mm,10.1002/evl3.267
,,,Cacomantis_merulinus,56.5398665990264,24.0831891575845,BillCentroid,mm,10.1002/evl3.267
,,,Cacomantis_sepulcralis,52.0426648433645,32.8390012028384,BillCentroid,mm,10.1002/evl3.267
,,,Cacomantis_variolosus,52.9781946897156,33.7000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Calamanthus_fuliginosus,33.9239756263888,21.6999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Calamospiza_melanocorys,40.0321484200676,38.0142333403632,BillCentroid,mm,10.1002/evl3.267
,,,Calandrella_acutirostris,37.9489402761777,20.9999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Calandrella_brachydactyla,36.0984602493276,22.3702981184667,BillCentroid,mm,10.1002/evl3.267
,,,Calandrella_cheleensis,29.1142336596585,23.1689447321194,BillCentroid,mm,10.1002/evl3.267
,,,Calandrella_cinerea,37.4934622474643,25.0312025173319,BillCentroid,mm,10.1002/evl3.267
,,,Calandrella_raytal,36.5022002864132,18.5,BillCentroid,mm,10.1002/evl3.267
,,,Calandrella_rufescens,30.63774813517,22.6069013128365,BillCentroid,mm,10.1002/evl3.267
,,,Calandrella_somalica,40.3006487875891,24.4000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Calcarius_lapponicus,30.4105010105456,27.1098699846284,BillCentroid,mm,10.1002/evl3.267
,,,Calcarius_mccownii,38.3412704217448,26.0500000000001,BillCentroid,mm,10.1002/evl3.267
,,,Calcarius_ornatus,27.5668275895914,19.052150770565,BillCentroid,mm,10.1002/evl3.267
,,,Calcarius_pictus,29.5966737278256,28.2999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_acuminata,59.0358534614832,71.3471633651017,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_alba,65.4127371091233,59.9706630246113,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_alpina,75.0297894663354,55.4316767048775,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_bairdii,58.352826219537,40.350884102369,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_canutus,92.4801993098982,134.150108499843,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_ferruginea,88.2639152126789,57.7291657296844,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_fuscicollis,61.9029000096631,46.6292617257845,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_himantopus,91.9112902909863,55.1662226076928,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_maritima,67.8695632028732,68.0650854381517,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_mauri,51.840013718702,26.2345525057681,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_minutilla,47.438841990015,20.9125508566187,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_ptilocnemis,75.9061835027159,76.295110334481,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_pusilla,53.6758970604988,27.7693701048138,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_ruficollis,42.0901242636412,30.4767609550958,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_subminuta,43.3463146187153,26.1553324725359,BillCentroid,mm,10.1002/evl3.267
,,,Calidris_tenuirostris,104.564736516835,156,BillCentroid,mm,10.1002/evl3.267
,,,Caliechthrus_leucolophus,85.3463390764631,116.75,BillCentroid,mm,10.1002/evl3.267
,,,Callipepla_californica,40.2639447471773,171.460352035388,BillCentroid,mm,10.1002/evl3.267
,,,Callipepla_douglasii,45.1900843303339,166.222327540304,BillCentroid,mm,10.1002/evl3.267
,,,Callipepla_gambelii,37.0901955516544,165.711779202593,BillCentroid,mm,10.1002/evl3.267
,,,Callipepla_squamata,47.200906793457,184.001247635234,BillCentroid,mm,10.1002/evl3.267
,,,Calliphlox_amethystina,44.763211835822,3,BillCentroid,mm,10.1002/evl3.267
,,,Calliphlox_bryantae,44.1469046158791,3.37905312180793,BillCentroid,mm,10.1002/evl3.267
,,,Calliphlox_evelynae,39.3627170290311,2.46927114752511,BillCentroid,mm,10.1002/evl3.267
,,,Calliphlox_mitchellii,43.5698142788105,3.23000000000002,BillCentroid,mm,10.1002/evl3.267
,,,Callocephalon_fimbriatum,90.5937592727238,247.525976255315,BillCentroid,mm,10.1002/evl3.267
,,,Callonetta_leucophrys,126.986274518662,381.804924012251,BillCentroid,mm,10.1002/evl3.267
,,,Calocitta_colliei,101.896641894545,247.671778365933,BillCentroid,mm,10.1002/evl3.267
,,,Calocitta_formosa,104.764949485273,198.439950299008,BillCentroid,mm,10.1002/evl3.267
,,,Caloenas_nicobarica,78.7157105898337,548.73810620237,BillCentroid,mm,10.1002/evl3.267
,,,Calonectris_diomedea,177.238403404557,955.599999999996,BillCentroid,mm,10.1002/evl3.267
,,,Calonectris_edwardsii,147.484334235674,955.599999999996,BillCentroid,mm,10.1002/evl3.267
,,,Caloperdix_oculeus,54.6662392532902,190.000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Calothorax_lucifer,54.4964593951123,2.9640977807033,BillCentroid,mm,10.1002/evl3.267
,,,Calothorax_pulcher,51.5131171150002,2.2,BillCentroid,mm,10.1002/evl3.267
,,,Calypte_anna,48.849180907486,4.03994130509279,BillCentroid,mm,10.1002/evl3.267
,,,Calypte_costae,47.6542271663037,2.87164778678521,BillCentroid,mm,10.1002/evl3.267
,,,Calyptocichla_serina,48.354966790357,40.6980457339475,BillCentroid,mm,10.1002/evl3.267
,,,Calyptorhynchus_funereus,151.367717536314,622.438752006972,BillCentroid,mm,10.1002/evl3.267
,,,Calyptorhynchus_latirostris,126.762767892767,649.700000000003,BillCentroid,mm,10.1002/evl3.267
,,,Camarhynchus_pallidus,41.7205954636047,23.1618234848004,BillCentroid,mm,10.1002/evl3.267
,,,Camarhynchus_parvulus,29.9595279258217,13.6967149346111,BillCentroid,mm,10.1002/evl3.267
,,,Camaroptera_brachyura,38.3634736402459,11.0306125892813,BillCentroid,mm,10.1002/evl3.267
,,,Camaroptera_chloronota,35.4025010711406,10.9111348440434,BillCentroid,mm,10.1002/evl3.267
,,,Camaroptera_simplex,42.1948006621016,11.9594972120143,BillCentroid,mm,10.1002/evl3.267
,,,Camaroptera_superciliaris,43.2448635565914,10.1529548033473,BillCentroid,mm,10.1002/evl3.267
,,,Campephaga_flava,43.3480291383959,31.4584991390271,BillCentroid,mm,10.1002/evl3.267
,,,Campephaga_petiti,42.6248817304635,32.3258422582411,BillCentroid,mm,10.1002/evl3.267
,,,Campephaga_phoenicea,47.4981586763869,31.1790775510113,BillCentroid,mm,10.1002/evl3.267
,,,Campephaga_quiscalina,45.721397539483,35.6426710559129,BillCentroid,mm,10.1002/evl3.267
,,,Campephilus_guatemalensis,122.565600006801,225.878354336646,BillCentroid,mm,10.1002/evl3.267
,,,Campephilus_pollens,128.214958677664,192.865163948839,BillCentroid,mm,10.1002/evl3.267
,,,Campephilus_principalis,187.29826170785,447.999999999997,BillCentroid,mm,10.1002/evl3.267
,,,Campephilus_rubricollis,115.647824092478,220.939989588974,BillCentroid,mm,10.1002/evl3.267
,,,Campethera_abingoni,71.6287388731445,66.148819711728,BillCentroid,mm,10.1002/evl3.267
,,,Campethera_bennettii,70.6003435843982,68.4000000000003,BillCentroid,mm,10.1002/evl3.267
,,,Campethera_cailliautii,48.3643484890253,39.8861345071357,BillCentroid,mm,10.1002/evl3.267
,,,Campethera_caroli,63.83170572991,56.8611168935294,BillCentroid,mm,10.1002/evl3.267
,,,Campethera_mombassica,69.1398647470374,67.0000000000003,BillCentroid,mm,10.1002/evl3.267
,,,Campethera_nivosa,49.3520064240048,33.1007107953739,BillCentroid,mm,10.1002/evl3.267
,,,Campethera_nubica,74.1935317034451,56.7368709951927,BillCentroid,mm,10.1002/evl3.267
,,,Campethera_punctuligera,75.1431192507444,67.0000000000003,BillCentroid,mm,10.1002/evl3.267
,,,Campethera_tullbergi,68.132149253506,53.4883730946878,BillCentroid,mm,10.1002/evl3.267
,,,Camptostoma_imberbe,27.9208170690877,7.41123826654578,BillCentroid,mm,10.1002/evl3.267
,,,Camptostoma_obsoletum,29.4455466368423,7.8721599448637,BillCentroid,mm,10.1002/evl3.267
,,,Campylopterus_curvipennis,73.5939633943312,7.40552925668012,BillCentroid,mm,10.1002/evl3.267
,,,Campylopterus_hemileucurus,73.7039677184775,10.5851858944456,BillCentroid,mm,10.1002/evl3.267
,,,Campylopterus_largipennis,68.4468974612979,9.26311852312252,BillCentroid,mm,10.1002/evl3.267
,,,Campylopterus_rufus,69.9759415915167,7.60779465878102,BillCentroid,mm,10.1002/evl3.267
,,,Campylopterus_villaviscensio,75.7584951265792,8.70221299633252,BillCentroid,mm,10.1002/evl3.267
,,,Campylorhamphus_trochilirostris,169.769899126779,34.9663965349471,BillCentroid,mm,10.1002/evl3.267
,,,Campylorhynchus_brunneicapillus,68.7035832298885,43.1898898710461,BillCentroid,mm,10.1002/evl3.267
,,,Campylorhynchus_chiapensis,87.9636225023635,53.3543316867968,BillCentroid,mm,10.1002/evl3.267
,,,Campylorhynchus_fasciatus,79.9805985476017,34.6999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Campylorhynchus_jocosus,66.2757826606689,29.2000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Campylorhynchus_megalopterus,62.7130812506395,36.5000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Campylorhynchus_rufinucha,66.9307908453531,31.3682256408724,BillCentroid,mm,10.1002/evl3.267
,,,Campylorhynchus_turdinus,60.3089812921364,34.6269400740102,BillCentroid,mm,10.1002/evl3.267
,,,Campylorhynchus_zonatus,62.700999418879,33.5,BillCentroid,mm,10.1002/evl3.267
,,,Capito_auratus,75.1561413613911,55.2,BillCentroid,mm,10.1002/evl3.267
,,,Capito_hypoleucus,79.1067438313939,74.6250000000003,BillCentroid,mm,10.1002/evl3.267
,,,Capito_maculicoronatus,66.6684373945606,56,BillCentroid,mm,10.1002/evl3.267
,,,Capito_quinticolor,68.4184984805051,62.075,BillCentroid,mm,10.1002/evl3.267
,,,Capito_squamatus,69.418294988799,61.1499999999999,BillCentroid,mm,10.1002/evl3.267
,,,Caprimulgus_carolinensis,38.3861156702321,109.068437091385,BillCentroid,mm,10.1002/evl3.267
,,,Caprimulgus_europaeus,32.156887798419,62.2436078915977,BillCentroid,mm,10.1002/evl3.267
,,,Capsiempis_flaveola,28.4980835620095,7.38918128076447,BillCentroid,mm,10.1002/evl3.267
,,,Caracara_cheriway,149.851055274155,1042.58084987483,BillCentroid,mm,10.1002/evl3.267
,,,Caracara_plancus,158.58673386371,975.000000000003,BillCentroid,mm,10.1002/evl3.267
,,,Cardellina_rubrifrons,24.4728587029229,6.48074069840783,BillCentroid,mm,10.1002/evl3.267
,,,Cardinalis_cardinalis,48.8220898724569,42.8300899021292,BillCentroid,mm,10.1002/evl3.267
,,,Cardinalis_sinuatus,44.6039276742585,36.1109438922109,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_atrata,25.5004118890777,15.85,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_atriceps,28.4927882292964,12.5000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_cannabina,27.7117624772611,18.4646526894623,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_carduelis,32.6543091880636,15.9809285437369,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_chloris,34.8241463263507,24.6250877388729,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_citrinella,23.3961705899789,13.3,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_corsicana,23.466899965861,13.3,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_flammea,20.5115489337759,12.7192214553385,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_flavirostris,18.7497735384502,15.3,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_hornemanni,19.2324063056185,14.1928015388152,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_johannis,26.6927022622626,13.4000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_lawrencei,21.8920583638343,10.6119161460182,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_magellanica,26.816304442475,13.3,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_monguilloti,34.7395662726059,18.5,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_notata,29.9427823169824,12.7257662742198,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_pinus,27.5375296521307,11.8492949622264,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_psaltria,26.9449132523213,8.14958611342488,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_sinica,32.0784976261214,19.0999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_spinoides,32.0453207162841,18.5,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_spinus,27.1780189755227,14.1999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_tristis,27.7088466170712,12.043808932881,BillCentroid,mm,10.1002/evl3.267
,,,Carduelis_yemenensis,22.8184169029052,14.2249999999999,BillCentroid,mm,10.1002/evl3.267
,,,Cariama_cristata,189.489964134656,2500,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_cassinii,38.3691462051196,26.9040242617891,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_erythrinus,32.8200576495731,23.0025102215015,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_mexicanus,31.9090313164353,18.5744605030247,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_nipalensis,32.3663886559934,22.4999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_puniceus,39.6513320510237,47.0000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_purpureus,34.1064007958485,23.3286498964288,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_rodochroa,32.0610597836565,18.5,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_rodopeplus,42.6150005094972,23,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_roseus,39.9358754004737,26.5999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_rubicilla,44.7801294875981,44.5500000000001,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_rubicilloides,43.2556532527748,42.0500000000001,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_synoicus,30.5699445277778,20.6999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Carpodacus_thura,35.2496939447336,29.8,BillCentroid,mm,10.1002/evl3.267
,,,Carpodectes_hopkei,57.9074359931452,123,BillCentroid,mm,10.1002/evl3.267
,,,Carpodectes_nitidus,59.9224006472256,115.999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Carpornis_cucullata,49.823479342657,77.8999999999998,BillCentroid,mm,10.1002/evl3.267
,,,Caryothraustes_canadensis,49.5653206154319,35.5,BillCentroid,mm,10.1002/evl3.267
,,,Casiornis_rufus,44.9209925743529,23.4999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Casmerodius_albus,351.215756956082,954.060574726747,BillCentroid,mm,10.1002/evl3.267
,,,Casuarius_casuarius,325.702385761913,37071.4124861553,BillCentroid,mm,10.1002/evl3.267
,,,Catamblyrhynchus_diadema,27.936005967766,14.9,BillCentroid,mm,10.1002/evl3.267
,,,Catamenia_homochroa,27.4506960260461,12.2,BillCentroid,mm,10.1002/evl3.267
,,,Catharacta_antarctica,153.427274311634,1617.50000000001,BillCentroid,mm,10.1002/evl3.267
,,,Catharacta_chilensis,159.562671484548,1358.99999999999,BillCentroid,mm,10.1002/evl3.267
,,,Catharacta_maccormicki,149.70015402896,1280,BillCentroid,mm,10.1002/evl3.267
,,,Catharacta_skua,150.775242275838,1457.84754177024,BillCentroid,mm,10.1002/evl3.267
,,,Cathartes_aura,161.205925237944,1563.50478084769,BillCentroid,mm,10.1002/evl3.267
